long,lat,sensor_name,Postcode,Address,UK-AIR ID,EU Site ID,EMEP Site ID,Environment Type,Zone,Start Date,End Date,Latitude,Longitude,Northing,Easting,Altitude (m),Networks,AURN Pollutants Measured,Site Description
-1.478278,53.3789762,Sheffield Devonshire Green [AQ],S,"Devonshire Green, 158 Devonshire St, Sheffield S3 7SF, UK",UKA00575,GB1027A,,Background Urban,Sheffield Urban Area,31/10/2013,17/05/2019,53.378622,-1.4780959999999999,386990.0,434816.0,89.0,Automatic Urban and Rural Network (AURN); Heavy Metals Network; Non-Automatic Hydrocarbon Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained air conditioned mobile unit located next to a skate park, within the grounds of Devonshire Green Park. The nearest road is Eldon Street, 45m to the east. The surrounding area is mainly open land with the nearest tree occurring within a distance of 8 meters."
-1.3934168,53.3986943,Sheffield Tinsley [AQ],S,"Unnamed Road, Sheffield S9, UK",UKA00181,GB0538A,,Background Urban,Sheffield Urban Area,28/11/1990,31/12/2013,53.41058,-1.396139,390588.34,440238.23,90.0,Automatic Urban and Rural Network (AURN); Heavy Metals Network; PAH Digitel (solid phase),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air-conditioned housing within the grounds of the Tinsley Community Centre approximately 200 metres east of the M1 motorway. The surrounding area is generally open, with residential areas to the east of the M1 and light industrial premises to the west of the M1."
1.468876,52.273876,Sibton [AQ],IP,"1 Yoxford Rd, Sibton, Saxmundham IP17 2LX, UK",UKA00012,GB0039R,GB0039R,Background Rural,Eastern,01/07/1973,07/01/2017,52.2944,1.4634969999999998,271902.06,636275.79,46.0,Automatic Urban and Rural Network (AURN); National Ammonia Monitoring Network,Ozone; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained housing located within the grounds of a disused concrete water tower, now a communications tower. The nearest road is approximately 30 metres from the monitoring station and is a quiet rural road. The surrounding area is generally open and comprises fields and mature tree woodlands and hedgerows."
-1.4014782,50.910986,Southampton A33 [AQ],SO,"Brunel House, 21 Brunswick Pl, Southampton SO15 2AQ, UK",UKA00613,GB1056A,,Traffic Urban,Southampton Urban Area,01/01/2016,,50.920265,-1.463484,113559.78,437808.99,5.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); Non-volatile PM10 (Hourly measured); Volatile PM10 (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature; PM10 Ambient Temperature; PM10 Ambient pressure measured,This site is situated approximately 5m from the eastbound carriageway of the A33
-1.4048201,50.9015305,Southampton Centre [AQ],SO,"165 High St, Southampton SO14 2NZ, UK",UKA00235,GB0598A,,Background Urban,Southampton Urban Area,04/01/1994,28/08/2012,50.90814,-1.395778,112248.19,442579.15,7.0,Automatic Hydrocarbon Monitoring Network; Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; PM10 particulate matter (Hourly measured); Non-volatile PM10 (Hourly measured); Volatile PM10 (Hourly measured); PM2.5 particulate matter (Hourly measured); Non-volatile PM2.5 (Hourly measured); Volatile PM2.5 (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature; PM10 Ambient Temperature; PM10 Ambient pressure measured; PM2.5 Ambient Temperature; PM2.5 Ambient Preasure,"The monitoring station is within a self-contained air-conditioned housing located at a junction of a residential road (Brinton Road) and a six-lane dual carriageway (Northern Road) with periodic congestion during peak traffic flow periods. The manifold inlet is approximately 10 metres from the residential road kerbside, 20 metres from Northern Road. The surrounding area is mainly urban residential."
0.7077123000000001,51.5459269,Southend-on-Sea [AQ],SS,"89 A127, Southend-on-Sea SS2 6EJ, UK",UKA00409,GB0728A,,Background Urban,Southend Urban Area,24/07/2000,23/09/2019,51.544206,0.678408,186212.09,585822.56,37.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained air-conditioned housing located near the Information Centre in Chalkwell Park. The manifold is approximately 90 metres west of the nearest minor road, Chalkwell Road, and about 160 metres S from the nearest major road, A13 London Road. The surrounding area in the immediate vicinity of the site is open park with the wider area comprising predominantly of urban residential premises."
-0.0535728,51.47835720000001,Southwark A2 Old Kent Road [AQ],SE,"911 Old Kent Rd, London SE15 1NL, UK",UKA00558,GB1012A,,Traffic Urban,Greater London Urban Area,01/01/2011,31/01/2019,51.480499,-0.05955,177512.01,534844.25,10.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is a roadside cabin on the busy A2, Old Kent Road. It is located a short distance south-east from the previous Old Kent Road site which closed in 2006. It is hoped that this will provide some continuity in the measurements. To the south of the site is a large open car park. Most of the surrounding area is paved or tarmac surface and there are few trees or plants."
-2.7401011000000004,53.4261899,St Helens Linkway [AQ],WA,"27 St Helens Linkway, St Helens, Saint Helens WA9 3PH, UK",UKA00627,GB1068A,,Traffic Urban,Liverpool Urban Area,27/09/2016,19/09/2018,53.451826000000004,-2.742134,395264.0,350812.97,32.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,Roadside monitoring station beside Linkway (A58) dual carriageway though St Helens.
1.075842,51.799152,St Osyth [AQ],CO,"The Priory, St. Osyth, Clacton-on-Sea CO16 8NX, UK",UKA00445,GB0754A,GB0050R,Background Rural,Eastern,11/05/2002,31/12/2009,51.77798,1.049031,213210.31,610431.29,8.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained air-conditioned housing located next to a water pumping station in marshland near Clacton-on-Sea. The manifold inlet is approximately 2 kilometres from the nearest residences in Point Clear. The only road within 2 kilometres is Beach Road, a rural access Road. The surrounding area is open rural and marshland."
0.42854,51.514121,Stanford-le-Hope Roadside [AQ],SS,"26 Corringham Rd, Stanford-le-Hope SS17 0AH, UK",UKA00525,GB0924A,,Traffic Urban,Eastern,22/01/2008,26/02/2019,51.518167,0.43954799999999994,182737.17,569358.49,18.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained air-conditioned housing located on the south side of the A1014 - The Manorway, at the end of Abbots Hall Chase. The surrounding area is   residential with open pastures to the east an oil refinery 2 kilometres away on the Thames estuary."
-1.3106746,54.5650355,Stockton-on-Tees A1305 Roadside [AQ],TS,"11 Silver St, Stockton-on-Tees TS18 1SX, UK",UKA00599,GB1041A,,Traffic Urban,Teesside Urban Area,01/05/2015,09/10/2018,54.565819,-1.3159,519169.64,444331.0,15.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station lies within a self-contained air conditioned mobile unit along the roadside of A1305 road, in the southern edge of the town. The surrounding area comprises residences, business and services, in an urban environment. The roads A177, A139 and A1305 cross at approximately 640 m of the site."
-1.3596383,54.5178547,Stockton-on-Tees Eaglescliffe [AQ],TS,"Egglescliffe School, Stockton-on-Tees TS16 0PQ, UK",UKA00535,GB0956A,,Traffic Urban,North East,01/09/2008,,54.516667000000005,-1.358547,513674.44,441623.38,29.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained air-conditioned housing located within the grounds of Eaglescliffe School. The inlet manifold is 4.5 metres from the kerb of the A67, opposite Marion Avenue. The surrounding area is urban residential."
-2.1715526,53.0256358,Stoke-on-Trent A50 Roadside [AQ],ST,"5 Bucknall New Rd, Stoke-on-Trent ST1 2BB, UK",UKA00610,GB1052A,,Traffic Urban,The Potteries,22/05/2015,23/10/2018,52.980436,-2.111898,342571.56,392584.1,179.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"Roadside monitoring station beside the dual carriageway A50 through Stoke. Located between the main road and a parallel side road, near pedestrian footbridge."
-2.1757243,53.0273183,Stoke-on-Trent Centre [AQ],ST,"4 Lamb St, Stoke-on-Trent ST1 1PQ, UK",UKA00337,GB0658A,,Background Urban,The Potteries,11/03/1997,01/05/2019,53.028209999999994,-2.175133,347894.69,388351.33,172.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network; UK Black Carbon Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located in a self-contained, air-conditioned housing situated in the northern part of the central business district of Hanley. The station lies approximately 5 metres from the approach road to a busy multi-storey car park which is located some 50 metres from the station. The nearest busy road is the A50 Potteries Way, a ring-road which lies in a cutting about 130 metres to the north-east of the monitoring site. The surrounding area is open grass with few trees and comprises light commercial properties."
-0.454313,50.918329,Storrington Roadside [AQ],RH,"6 North St, Storrington, Pulborough RH20 4DH, UK",UKA00548,GB1006A,,Traffic Urban,South East,01/08/2009,27/01/2017,50.916932,-0.44954799999999995,114196.6,509085.61,41.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air-conditioned housing located on the junction of A283 Manley's Hill and Meadowside. The surrounding area is open suburban with residential and commercial buildings. There is a quarryied site 450 metres to the SE.."
-4.7666667,57.71666670000001,Strathvaich [AQ],IV,"Unnamed Road, Garve IV23, UK",UKA00162,GB0015R,GB0015R,Background Rural,Highland,18/03/1987,14/03/1997,57.73445600000001,-4.7765830000000005,875022.85,234787.31,270.0,Acid Gas and Aerosol Network; Automatic Urban and Rural Network (AURN); Daily Rainfall Bulk; Daily rainfall WOC; National Ammonia Monitoring Network; UKEAP - Rural NO2 (NO2-Net); Weekly Rainfall (HIGH),Ozone; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air conditioned housing located on remote moorland approximately 500 metres from the nearest inhabited dwellings. The nearest road is approximately 150 metres from the site and used for access only. The surrounding area is open and remote. The site is at the SE corner of a large body of open water - Loch Vaich."
-1.415359,54.867447,Sunderland Silksworth [AQ],SR,"1 Silksworth Hall Dr, Sunderland SR3 2PG, UK",UKA00484,GB0863A,,Background Urban,North East,09/12/2004,26/09/2019,54.88361,-1.406878,554478.51,438149.81,110.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air conditioned housing located next to an access road that leads to a sports centre and superstore delivery entrance. The inlet manifold is 50 metres from the nearest minor road, Silksworth Rd. The immediate surrounding area is open with residential areas occurring beyond 200 metres."
-1.4362912,54.9164431,Sunderland Wessington Way [AQ],SR,"10 Aydon Rd, Sunderland SR5 3AS, UK",UKA00601,GB1043A,,Traffic Urban,North East,15/01/2015,,54.91839,-1.408391,558348.0,438020.0,29.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station lies within a self-contained air conditioned mobile unit along the roadside of A1231 - Wessington way road, in the Northeast outskirts of Sunderland city. The surrounding area comprises the Tyne and Wear enterprise park, 150 m to the south, and a highly dense residential area that starts in the site's Northern border."
-3.947374,51.632696,Swansea Roadside [AQ],SA,"Swansea Itech Bldg, 250 Carmarthen Rd, Swansea SA1 1HG, UK",UKA00497,GB0896A,,Traffic Urban,Swansea Urban Area,20/09/2006,16/11/2011,51.632696,-3.947374,194450.54,265319.0,61.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air-conditioned housing located on a grassed road frontage of a busy dual-carriageway, the A483 Carmarthen Road. The surrounding area is predominantly residential with some commercial premises nearby."
-1.755834,51.557215,Swindon Walcot [AQ],SN,"1 Bisley Cl, Swindon SN3 2JZ, UK",UKA00650,GB1092A,,Background Urban,South West,01/01/2018,,51.558061,-1.7656779999999999,184379.0,416341.0,104.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The site is 40.5m from the nearest road, South view avenue."
-2.4390650000000003,52.67610500000001,Telford Hollinswood [AQ],TF,"SP Home And Garden, 17 Dunsheath, Telford TF3 2BX, UK",UKA00648,GB1090A,,Background Urban,West Midlands,01/11/2017,,52.673471,-2.436692,308508.0,370569.0,134.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The nearest road, Dale Acre Way is 48m from the site."
0.3529197,51.49345570000001,Thurrock [AQ],RM,"21 Masefield Rd, Grays RM16 2GT, UK",UKA00272,GB0645A,,Background Urban,Eastern,01/09/1996,30/10/2018,51.47707,0.317969,177893.1,561068.85,8.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; PM10 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,The monitoring station is within an existing permanent building located adjacent to the Southend to Fenchurch Street railway line. The station is approximately 35 metres from the kerbside of the busy A126 London Road. The surrounding area is mainly residential with local light industry and commercial areas nearby. The site is approximately 400 metres north of the River Thames.
-0.0293396,51.5202607,Tower Hamlets Roadside [AQ],E,"3 Joseph St, London E3, UK",UKA00257,GB0624A,,Traffic Urban,Greater London Urban Area,01/04/1996,31/12/2012,51.522529999999996,-0.042155,182218.1,535927.05,20.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is located within an existing building, part of Queen Mary and Westfield College on the A11 Mile End Road. The road is a dual carridgeway and frequently congested. The surrounding area mainly comprises of the campus of the University with commercial and residential premises nearby. The site is part of the London Air Quality Network and is owned and funded by the London Borough of Tower Hamlets."
-1.8993602,52.592672,Walsall Woodlands [AQ],WS,"Bourne Vale, Walsall WS9 0SH, UK",UKA00565,GB1020A,,Background Urban,West Midlands Urban Area,19/06/2012,,52.605621,-2.030523,300871.27,398029.99,149.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air-conditioned housing located within the grounds of Woodlands School. At the edge of a residential road, Hunt's Lane. The area is mostly residential with some light industry. There is a wooded area 120 metres to the west with the M6 beyond that, approximately 660 metres from the station."
-2.5969501,53.3900441,Warrington [AQ],WA,"38 Legh St, Warrington WA1, UK",UKA00538,GB0958A,,Industrial Urban,North West & Merseyside,21/10/2008,21/11/2018,53.38928000000001,-2.615358,388225.53,359171.9,11.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air conditioned housing located at the rear of Sacred Heart Primary School, Warrington. The manifold is approximately 100 metres north of the nearest major road, A57 Sankey Way. The A57 is a busy dual-carriageway. The surrounding area is open, lightly wooded park land to the west of the site and urban residential to the east of the site."
1.141423,52.9433269,Weybourne [AQ],NR,"Church, Holt NR25 7SZ, UK",UKA00433,GB0745A,GB0049R,Background Rural,Eastern,30/05/2001,31/03/2014,52.95049,1.122017,343796.13,609834.35,16.0,Automatic Urban and Rural Network (AURN); PAH Andersen; Tomps,Ozone; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is housed within an existing building (Weybourne Atmospheric Observatory) in a remote location on the North coast of Norfolk, approximately 150 metres from the shore. The nearest settlement is Weybourne at a distance of approximately 1 kilometre. The surrounding area is rural."
0.29129590000000005,52.31055720000001,Wicken Fen [AQ],CB,"36 Lode Ln, Wicken, Ely CB7 5XP, UK",UKA00362,GB0045R,GB0045R,Background Rural,Eastern,15/10/1997,,52.2985,0.290917,269179.35,556315.59,5.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air conditioned housing located within a field in a rural setting. The nearest road is a small rural track used access only. The closest dwellings are approximately 150 metres east of the monitoring station. The surrounding area is open with isolated trees in open fields."
-2.734119,53.3648916,Widnes Milton Road [AQ],WA,"42 Milton Rd, Widnes WA8 7ND, UK",UKA00603,GB1045A,,Traffic Urban,North West & Merseyside,09/03/2015,,53.365391,-2.73168,385640.92,351408.56,13.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained air conditioned mobile unit along the road side of Milton road, approximately 500 meters North of Widnes town centre. The site's vicinity comprises some residential houses and shops. The B5149 Kingsway road lies 100m to the west."
-2.6290591,53.5467118,Wigan Centre [AQ],WN,"23 Crompton St, Wigan WN1 1BH, UK",UKA00482,GB0864A,,Background Urban,North West & Merseyside,08/10/2004,20/06/2019,53.54914,-2.638139,406023.56,357816.06,45.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air conditioned housing located adjacent to the hockey turf at Deanery High School. The inlet manifold is approximately 180 metres from the nearest minor roads, Frog Lane to the south and Parson's walk to the east. The surrounding area is predominantly residential with industrial and commercial areas to the south."
-3.0164463,53.3783943,Wirral Tranmere [AQ],CH,"161 Old Chester Rd, Birkenhead CH42 3TA, UK",UKA00406,GB0730A,,Background Urban,Birkenhead Urban Area,14/05/2000,19/08/2019,53.37286999999999,-3.022722,386710.96,332053.93,38.0,Automatic Urban and Rural Network (AURN),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is housed within a self-contained, air-conditioned unit located within the fenced Community Garden which forms part of Victoria Park in Tranmere. The manifold is approximately 50 metres from the nearest minor road, Bebington Road. The Park is approximately 11.6 hectares in size and is bound by residential areas. There is a Gas facility 1.2 kilometres to the west on the banks of the River Mersey. "
-0.3752449,50.8333413,Worthing A27 Roadside [AQ],BN,"67 Upper Brighton Rd, Worthing BN14 9HZ, UK",UKA00628,GB1069A,,Traffic Urban,Brighton/Worthing/Littlehampton,01/10/2016,,50.832947,-0.379916,104962.96,514185.01,14.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"Roadside monitoring station beside A27, a busy route through Worthing. Next to pavement; housing nearby."
-2.992494,53.04304000000001,Wrexham [AQ],LL,"St Giles Way, Wrexham LL13 7AB, UK",UKA00440,GB0755A,,Traffic Urban,North Wales,01/03/2002,30/09/2018,53.04221999999999,-3.0027779999999997,349909.25,332865.08,70.0,Automatic Urban and Rural Network (AURN),Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Sulphur dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is housed within a self-contained, air-conditioned unit located opposite Victoria County Primary School on the kerbside of Victoria Road (A5152) and 70 metres from Ruthin Road (A525). The surrounding area is comprises of residential and open common areas. "
-3.7250623,50.59660750000001,Yarner Wood [AQ],TQ,"Templer Way, Newton Abbot TQ13 9LF, UK",UKA00168,GB0013R,GB0013R,Background Rural,South West,26/06/1987,14/01/2014,50.5976,-3.71651,78948.5,278610.58,119.0,Acid Gas and Aerosol Network; Automatic Urban and Rural Network (AURN); Daily rainfall WOC; Heavy Metals Network; National Ammonia Monitoring Network; UKEAP - Rural NO2 (NO2-Net); Weekly Rainfall (HIGH),Ozone; Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,"The monitoring station is within a self-contained, air-conditioned housing located in a rural landscape. The nearest road is an access road approximately 60 metres distance. The surrounding area is partly wooded, partly open and comprises rural heath land."
-1.0882041999999998,53.9643704,York Bootham [AQ],YO,"60 Bootham, York YO30 7DA, UK",UKA00523,GB0918A,,Background Urban,Yorkshire & Humberside,01/01/2008,10/02/2009,53.967513000000004,-1.086514,452767.99,460023.83,15.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); Non-volatile PM10 (Hourly measured); Volatile PM10 (Hourly measured); PM2.5 particulate matter (Hourly measured); Non-volatile PM2.5 (Hourly measured); Volatile PM2.5 (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature; PM10 Ambient Temperature; PM10 Ambient pressure measured; PM2.5 Ambient Temperature; PM2.5 Ambient Preasure,"The monitoring station is within a self-contained, air-conditioned housing located within the SW carpark of Bootham Hospital at the edge of large playing fields. The manifold inlet is 50 metres from the nearest minor road, Grosvenor Terrace. The nearest major road is the A19, 320 metres to the SW. The surrounding area is urban residential."
-1.075808,53.9516517,York Fishergate [AQ],YO,"37 Fishergate, York YO10 4AP, UK",UKA00524,GB0919A,,Traffic Urban,Yorkshire & Humberside,01/01/2008,10/10/2018,53.951889,-1.075861,451038.75,460745.34,16.0,Automatic Urban and Rural Network (AURN); Non-Automatic Hydrocarbon Network,Nitric oxide; Nitrogen dioxide; Nitrogen oxides as nitrogen dioxide; PM10 particulate matter (Hourly measured); PM2.5 particulate matter (Hourly measured); Modelled Wind Direction; Modelled Wind Speed; Modelled Temperature,The monitoring station is within a self-contained housing located on a traffic island opposite Fishergate Primary School. The site is situated between the north and south bound lanes of the A19 Fishergate. The surrounding area is predominantly residential with elements of commercial and light industrial properties.
